ds,y,pdcp_sduoctul,DtchPrbAssnMeanUl_Rate,DtchPrbAssnMeandl_Rate
2021/5/17 21:00,6.70677,67.6686666,0.0067627,0.0009777
2021/5/17 22:00,6.447333333,7.769333333,0.0062777,0.00063333
2021/5/17 23:00,6.770833333,7.660333333,0.006266667,0.000408333
2021/5/18 0:00,6.709783333,6.868666667,0.000606667,0.0006277
2021/5/18 1:00,6.44827,6.672,9.27E-05,0.00062
2021/5/18 2:00,6.30327,6.637333333,7.67E-05,9.67E-05
2021/5/18 3:00,0.983333333,0.368,2.78E-05,2.70E-05
2021/5/18 4:00,6.0307,0.277666667,3.92E-05,3.42E-05
2021/5/18 5:00,6.63677,0.88,6.42E-05,6.33E-05
2021/5/18 6:00,6.780083333,6.698333333,0.000676667,0.0004727
2021/5/18 7:00,6.733727778,60.738,0.00026444,0.000698076
2021/5/18 8:00,2.060666666,28.60666667,0.000784444,0.003698889
2021/5/18 9:00,2.767600694,70.26266667,0.006676666,0.00746667
2021/5/18 10:00,3.4064667,206.4037,0.006270627,0.0602077
2021/5/18 11:00,3.272664783,692.4088333,0.000787069,0.0078777
2021/5/18 12:00,2.43766667,664.739,0.000336686,0.007263627
2021/5/18 13:00,6.866666667,7.689,0.000687222,0.000343333
2021/5/18 14:00,6.8837,2.206666667,0.000222778,0.000303333
2021/5/18 15:00,2.786604667,6.069377,0.000330467,0.00066776
2021/5/18 16:00,2.400604667,7.360377,0.000287467,0.000778438
2021/5/18 17:00,2.239604667,4.703708333,0.000227467,0.000437604
2021/5/18 18:00,6.640666667,66.43433333,0.000260833,0.000749667
2021/5/18 19:00,6.773,66.36733333,0.000229667,0.000497833
2021/5/18 20:00,6.872333333,44.76933333,0.00036667,0.002006667
2021/5/18 21:00,2.767723978,64.78977083,0.000844377,0.002832448
2021/5/18 22:00,2.746223978,66.0764377,0.000966042,0.003602448
2021/5/18 23:00,2.747662847,36.60760467,0.000886042,0.006802726
2021/5/19 0:00,6.66722222,6.87366666,0.000397,0.000766666
2021/5/19 1:00,2.788967064,32.764627,0.006647396,0.006284963
2021/5/19 2:00,2.476466478,36.696627,0.006632976,0.006237637
2021/5/19 3:00,3.66007208,70.7026877,0.006729774,0.006846763
2021/5/19 4:00,2.323760467,23.36039783,0.000867378,0.000973366
2021/5/19 5:00,2.39009377,23.3620627,0.00076606,0.000907738
2021/5/19 6:00,6.76666667,60.37766667,0.000673666,0.000730278
2021/5/19 7:00,6.866333333,68.6466666,0.000380278,0.000873889
2021/5/19 8:00,2.80644667,46.6280627,0.000963906,0.006806042
2021/5/19 9:00,2.86969667,83.3360627,0.006687876,0.004639097
2021/5/19 10:00,2.74076028,78.86672967,0.006029684,0.004068869
2021/5/19 11:00,6.732666666,77.37266667,0.000478666,0.003676944
2021/5/19 12:00,6.6937,9.737,0.000268666,0.0007477
2021/5/19 13:00,6.826722222,60.487,0.000363666,0.000774444
2021/5/19 14:00,6.769222222,7.606,0.000272778,0.000396666
2021/5/19 15:00,6.96,9.247,0.00037,0.000776667
2021/5/19 16:00,2.786338742,67.9426877,0.000776646,0.000807604
2021/5/19 17:00,2.870227436,37.73037467,0.000906646,0.006828993
2021/5/19 18:00,2.674394097,36.7826877,0.00087446,0.006833993
2021/5/19 19:00,6.767388889,28.36066667,0.000336667,0.006769722
2021/5/19 20:00,6.66077776,60.60633333,0.000227778,0.000663076
2021/5/19 21:00,6.642472222,63.30633333,0.000666666,0.000749722
2021/5/19 22:00,6.66672222,67.04333333,0.006277778,0.006949722
2021/5/19 23:00,6.777,64.67,0.006276667,0.006867833
2021/5/20 0:00,6.74777,6.63033333,0.006247778,0.0066477
2021/5/20 1:00,6.638466667,2.222666667,7.86E-05,0.000603333
2021/5/20 2:00,6.499783333,6.609666667,7.73E-05,7.77E-05
2021/5/20 3:00,6.20027,0.767333333,3.27E-05,3.42E-05
2021/5/20 4:00,6.083966667,0.706333333,3.77E-05,3.67E-05
2021/5/20 5:00,6.634833333,6.69666667,8.27E-05,8.67E-05
2021/5/20 6:00,2.429777,44.62968333,0.00046667,0.00666742
2021/5/20 7:00,2.968446667,6.67206667,0.006677,0.002677042
2021/5/20 8:00,3.080696667,74.68037,0.002030833,0.002428708
2021/5/20 9:00,2.426466667,46.06633333,0.002469667,0.006297833
2021/5/20 10:00,3.07037,646.2009,0.002302333,0.004242783
2021/5/20 11:00,3.667433333,633.3469,0.0067767,0.004697783
2021/5/20 12:00,2.969433333,632.0762333,0.006369,0.004683467
2021/5/20 13:00,2.836920833,37.36033333,0.006277,0.006407042
2021/5/20 14:00,2.9668377,39.339,0.006383333,0.006432742
2021/5/20 15:00,3.6707627,66.60068333,0.006640877,0.002467478
2021/5/20 16:00,3.608769444,73.26806667,0.006827264,0.002603728
2021/5/20 17:00,3.678769444,76.27693333,0.006962264,0.002240944
2021/5/20 18:00,3.868070694,47.60620833,0.006822064,0.00672676
2021/5/20 19:00,4.420746877,76.9728627,0.006766769,0.002777
2021/5/20 20:00,4.30673627,87.447877,0.006629377,0.003276769
2021/5/20 21:00,3.978769097,82.82278333,0.002297366,0.003784826
2021/5/20 22:00,3.477466806,77.62764783,0.002267606,0.002780696
2021/5/20 23:00,3.740968076,46.78948333,0.002242694,0.002472722
2021/5/21 0:00,3.738747833,22.97867,0.006269967,0.006643833
2021/5/21 1:00,3.436329667,66.66848333,0.000976783,0.000926333
2021/5/21 2:00,2.734333333,3.277333333,0.000788333,0.000486667
2021/5/21 3:00,3.689778333,67.76063333,0.00608227,0.00607862
2021/5/21 4:00,3.822063742,28.8746627,0.006336786,0.006399726
2021/5/21 5:00,3.889063742,36.8677667,0.006436226,0.006436688
2021/5/21 6:00,3.369060764,26.9378627,0.006367087,0.006236287
2021/5/21 7:00,2.800777776,36.99833333,0.006666389,0.006267222
2021/5/21 8:00,3.460938889,69.87436667,0.00696869,0.002604347
2021/5/21 9:00,3.966638742,73.94829783,0.006667276,0.00276277
2021/5/21 10:00,4.449067627,60.864627,0.00664464,0.002433377
2021/5/21 11:00,3.76468978,26.6924667,0.000986769,0.00662877
2021/5/21 12:00,3.6836377,68.03466667,0.006634323,0.000687292
2021/5/21 13:00,2.660083333,27.97733333,0.006383333,0.000977
2021/5/21 14:00,2.667333333,29.429,0.00686,0.006647833
2021/5/21 15:00,2.68,37.33766667,0.0020027,0.006297833
2021/5/21 16:00,2.742466667,34.78,0.002324667,0.006634667
2021/5/21 17:00,2.820666667,36.70766667,0.0020727,0.0066627
2021/5/21 18:00,2.68666667,34.46266667,0.006939667,0.0066277
2021/5/21 19:00,2.727083333,78.62766667,0.006736667,0.006960833
2021/5/21 20:00,2.67677,70.68966667,0.006488333,0.002370833
2021/5/21 21:00,2.774666667,89.27666667,0.00636,0.0029627
2021/5/21 22:00,2.67666667,77.68833333,0.006047833,0.002047
2021/5/21 23:00,2.690972222,40.22633333,0.000906389,0.006724444
2021/5/22 0:00,2.769077776,64.80766667,0.000724722,0.000728666
2021/5/22 1:00,2.770472222,60.682,0.000768889,0.000624444
2021/5/22 2:00,2.429833333,8.307666667,0.000480833,0.00047
2021/5/22 3:00,2.64666667,6.707333333,0.00047,0.000464667
2021/5/22 4:00,2.0637,8.26666666,0.0007627,0.000430833
2021/5/22 5:00,2.284083333,63.92633333,0.000777,0.00076667
2021/5/22 6:00,2.9247,22.48833333,0.006300833,0.000740833
2021/5/22 7:00,3.366,32.709,0.006789667,0.0009777
2021/5/22 8:00,3.636627,43.84226667,0.002496377,0.006067
2021/5/22 9:00,3.660672778,60.30493333,0.003480264,0.006839667
2021/5/22 10:00,3.804672778,664.4206,0.004066097,0.003733333
2021/5/22 11:00,3.773694444,646.206,0.00363076,0.004930833
2021/5/22 12:00,3.433666667,670.6973333,0.0027,0.004789667
2021/5/22 13:00,3.68627,87.67,0.002046667,0.00294
2021/5/22 14:00,3.047,607.2623333,0.0022427,0.003696667
2021/5/22 15:00,3.078,88.30733333,0.002647,0.002488333
2021/5/22 16:00,2.926666666,97.976,0.002936667,0.002807778
2021/5/22 17:00,2.708277778,42.38733333,0.00276667,0.006260278
2021/5/22 18:00,2.629694444,42.274,0.002736944,0.006998666
2021/5/22 19:00,2.668966667,46.697,0.002276666,0.00663333
2021/5/22 20:00,2.498466667,46.66666667,0.006986944,0.006836667
2021/5/22 21:00,2.68666667,60.626,0.006984667,0.006937
2021/5/22 22:00,3.074083333,76.3766666,0.006928333,0.006967
2021/5/22 23:00,3.47677,46.029,0.006739667,0.006789667
2021/5/23 0:00,3.608833333,67.876,0.006040833,0.0009277
2021/5/23 1:00,3.48777,62.677,0.00076667,0.0008777
2021/5/23 2:00,3.27727,66.472,0.00072,0.00084
2021/5/23 3:00,2.63677,60.08033333,0.000636667,0.000688333
2021/5/23 4:00,2.266666667,9.308,0.000770833,0.000776667
2021/5/23 5:00,6.97327,66.36733333,0.000727833,0.000739667
2021/5/23 6:00,2.3747,66.6033333,0.00096667,0.0006677
2021/5/23 7:00,2.60877,28.67766667,0.006403333,0.006274667
2021/5/23 8:00,2.6377,46.78766667,0.006783333,0.006763333
2021/5/23 9:00,2.983083333,83.43,0.002437,0.003089667
2021/5/23 10:00,3.00666667,72.42666667,0.002377,0.00274
2021/5/23 11:00,3.66966667,76.209,0.0024277,0.002773333
2021/5/23 12:00,3.093466667,43.70833333,0.002069667,0.0063677
2021/5/23 13:00,3.087666667,46.868,0.00206,0.00676
2021/5/23 14:00,2.99627,37.667,0.00667,0.00662
2021/5/23 15:00,3.078466667,36.86933333,0.006873333,0.006636667
2021/5/23 16:00,3.6627,44.26366667,0.002477833,0.0066727
2021/5/23 17:00,3.203666667,72.687,0.002844667,0.006760833
2021/5/23 18:00,3.26877,64.6706666,0.00372,0.002076667
2021/5/23 19:00,3.677666667,62.80766667,0.003360833,0.002628333
2021/5/23 20:00,3.07777,6.08266667,0.002899667,0.006923333
2021/5/23 21:00,3.066333333,47.287,0.006784667,0.00674
2021/5/23 22:00,2.86333333,33.63,0.0063077,0.00629
2021/5/23 23:00,3.6477,26.78633333,0.000968333,0.000966667
2021/5/24 0:00,3.327666667,28.772,0.000867,0.006339667
2021/5/24 1:00,3.42277,26.00666667,0.000737833,0.006264667
2021/5/24 2:00,3.26077,24.97733333,0.0007077,0.00667
2021/5/24 3:00,2.698,8.722333333,0.000736667,0.000430833
2021/5/24 4:00,2.492966667,66.70333333,0.0006077,0.000766667
2021/5/24 5:00,2.300666667,67.98466667,0.000893333,0.000789667
2021/5/24 6:00,2.76977,27.029,0.006738333,0.000770833
2021/5/24 7:00,2.637,33.882,0.006984667,0.000873333
2021/5/24 8:00,2.7347,40.44833333,0.0024777,0.006063333
2021/5/24 9:00,2.739,36.88333333,0.002289667,0.006008333
2021/5/24 10:00,2.492472222,30.84866667,0.002666944,0.000927778
2021/5/24 11:00,2.726388889,26.74666667,0.006789444,0.000787278
2021/5/24 12:00,3.696776389,39.60246667,0.006864749,0.006707882
2021/5/24 13:00,3.840727,84.37498333,0.002040688,0.002897363
2021/5/24 14:00,4.766627,690.29077,0.006946688,0.006632063
2021/5/24 15:00,4.232973627,687.8886627,0.00640327,0.00694763
2021/5/24 16:00,4.628440627,672.6637627,0.006032377,0.004976688
2021/5/24 17:00,3.6060627,60.69964783,0.006498377,0.002636604
2021/5/24 18:00,3.668678333,90.00733333,0.002868377,0.003288667
2021/5/24 19:00,3.893927083,623.8733333,0.003706763,0.004668874
2021/5/24 20:00,3.639060467,676.337,0.003369896,0.007477726
2021/5/24 21:00,4.03676877,623.677377,0.002777292,0.004333437
2021/5/24 22:00,3.267627,84.02804667,0.006709062,0.00277667
2021/5/24 23:00,3.436478333,67.944377,0.006703229,0.00244377
2021/5/25 0:00,2.787083333,47.728,0.0008877,0.006830833
2021/5/25 1:00,2.7667,40.47633333,0.00076,0.00676
2021/5/25 2:00,2.409333333,63.46466667,0.000706667,0.000600833
2021/5/25 3:00,2.038666667,8.46666666,0.0004927,0.000437
2021/5/25 4:00,6.866333333,7.784333333,0.000486667,0.000409667
2021/5/25 5:00,6.86783333,66.76633333,0.000760833,0.00049
2021/5/25 6:00,2.676466667,22.40833333,0.006606667,0.000774667
2021/5/25 7:00,2.442,29.92766667,0.006774667,0.000969667
2021/5/25 8:00,2.727833333,36.77766667,0.006689667,0.000987833
2021/5/25 9:00,3.6969,27.93086667,0.006604208,0.00097427
2021/5/25 10:00,3.694233333,28.04748333,0.006477742,0.00604927
2021/5/25 11:00,3.904639783,36.47076667,0.006788062,0.006282276
2021/5/25 12:00,3.272822967,28.38646667,0.006727688,0.006624687
2021/5/25 13:00,3.34740627,27.36677,0.006438026,0.006026374
2021/5/25 14:00,2.709333333,20.29,0.006208333,0.000767833
2021/5/25 15:00,2.896966667,27.49633333,0.006326667,0.00092
2021/5/25 16:00,2.966,42.73033333,0.00667833,0.0064677
2021/5/25 17:00,3.063333333,77.67033333,0.006883333,0.002606667
2021/5/25 18:00,3.026783333,60.6966667,0.0020227,0.002684667
2021/5/25 19:00,2.964833333,47.20633333,0.00664667,0.006829667
2021/5/25 20:00,2.729966667,36.074,0.006473333,0.00667
2021/5/25 21:00,2.722783333,22.86266667,0.006086667,0.006060833
2021/5/25 22:00,2.842083333,633.7733333,0.004767,0.006986667
2021/5/25 23:00,3.607666667,632.667,0.004380833,0.006949667
2021/5/26 0:00,3.027666667,628.8933333,0.004247,0.006877
2021/5/26 1:00,2.867783333,60.676,0.000733333,0.0007477
2021/5/26 2:00,2.477833333,8.743,0.00046667,0.000477833
2021/5/26 3:00,6.867,7.376333333,0.000368333,0.00033
2021/5/26 4:00,6.399083333,7.264,0.000670833,0.000224667
2021/5/26 5:00,6.23627,6.232333333,8.78E-05,0.00023
2021/5/26 6:00,6.726783333,7.704333333,0.0006377,0.000363333
2021/5/26 7:00,6.7727,8.377,0.000203889,0.000388076
2021/5/26 8:00,6.766,6.696,0.000268076,0.000369722
2021/5/26 9:00,6.783466667,4.394666667,0.000690776,0.000239722
2021/5/26 10:00,6.709333333,6.667333333,0.000244667,0.000300833
2021/5/26 11:00,6.66466666,8.096,0.000227833,0.00036667
2021/5/26 12:00,2.46746667,24.07370833,0.00663877,0.000606042
2021/5/26 13:00,2.470397833,26.78904667,0.00606667,0.000482708
2021/5/26 14:00,2.732897833,27.40304667,0.006622083,0.000637708
2021/5/26 15:00,6.8477,8.86766666,0.000206667,0.00037
2021/5/26 16:00,6.87377,46.38633333,0.000767,0.006763333
2021/5/26 17:00,6.864,38.09,0.000709667,0.006783333
2021/5/26 18:00,6.823666667,46.22,0.00063076,0.00678
2021/5/26 19:00,6.729083333,64.768,0.000368076,0.00067
2021/5/26 20:00,6.7207,66.66666667,0.000243889,0.000736667
2021/5/26 21:00,6.776833333,9.8,0.0006627,0.000399667
2021/5/26 22:00,6.8467,6.6766666,0.000666389,0.000340278
2021/5/26 23:00,2.600083333,28.49266667,0.000248076,0.006097278
2021/5/27 0:00,2.240083333,37.429,0.000297776,0.006466666
2021/5/27 1:00,2.266833333,34.607,0.000260833,0.006286667
2021/5/27 2:00,6.89666667,62.73633333,0.000630833,0.000728333
2021/5/27 3:00,6.367783333,6.46,7.00E-05,6.67E-05
2021/5/27 4:00,2.063708333,7.683333333,0.000463742,0.000323437
2021/5/27 5:00,6.969746667,8.324,0.000436042,0.000367604
2021/5/27 6:00,2.289627,62.26633333,0.000767708,0.000777604
2021/5/27 7:00,6.784966667,64.823,0.000249667,0.00062
2021/5/27 8:00,6.76,64.673,0.000270833,0.000609667
2021/5/27 9:00,6.736,66.43633333,0.00069,0.0004327
2021/5/27 10:00,6.408083333,3.720333333,0.000626667,0.000678333
2021/5/27 11:00,6.477666667,7.369,0.000648333,0.000228333
2021/5/27 12:00,6.749,24.776,0.000230833,0.000988333
2021/5/27 13:00,6.629466667,24.69333333,0.000229667,0.00096667
2021/5/27 14:00,6.6837,23.87466667,0.000263333,0.006067
2021/5/27 15:00,6.826333333,7.487,0.000668333,0.000290833
2021/5/27 16:00,6.894466667,6.63466667,0.000268333,0.000368333
2021/5/27 17:00,6.977833333,8.740666667,0.000277833,0.000406667
2021/5/27 18:00,6.887083333,68.876,0.006067,0.000698333
2021/5/27 19:00,2.228,27.897,0.0063977,0.0009777
2021/5/27 20:00,2.747666667,46.70833333,0.006899667,0.006787833
2021/5/27 21:00,2.8727,34.89633333,0.006386667,0.006476667
2021/5/27 22:00,2.784666667,27.774,0.006277776,0.0062977
2021/5/27 23:00,3.000083333,63.43633333,0.000887776,0.000697
2021/5/28 0:00,2.973466667,66.362,0.000768889,0.0006077
2021/5/28 1:00,2.967333333,9.94666666,0.000600833,0.000499667
2021/5/28 2:00,2.7037,8.478,0.000736667,0.000463333
2021/5/28 3:00,2.470666667,7.286,0.0007627,0.000763333
2021/5/28 4:00,2.28777,8.972333333,0.000726667,0.000786667
2021/5/28 5:00,2.244466667,62.66666667,0.00077,0.0006827
2021/5/28 6:00,2.36327,24.96633333,0.006260833,0.00609
2021/5/28 7:00,2.727083333,34.99366667,0.006626667,0.006344667
2021/5/28 8:00,2.424466667,70.38333333,0.006974667,0.006747
2021/5/28 9:00,2.430333333,70.64766667,0.002627,0.006649667
2021/5/28 10:00,2.447666667,70.237,0.002230833,0.006668333
2021/5/28 11:00,2.67783333,36.73266667,0.0020227,0.006380833
2021/5/28 12:00,2.747666667,39.06433333,0.006867833,0.0064427
2021/5/28 13:00,2.640666667,42.82633333,0.006766667,0.006776667
2021/5/28 14:00,2.682666667,43.02666667,0.006770833,0.006476667
2021/5/28 15:00,2.860666667,37.448,0.0064727,0.00626
2021/5/28 16:00,2.734666667,27.047,0.006780833,0.000920833
2021/5/28 17:00,2.6637,32.997,0.006724667,0.006634667
2021/5/28 18:00,2.73877,38.327,0.006967833,0.006300833
2021/5/28 19:00,2.760966667,60.48966667,0.006867,0.002603333
2021/5/28 20:00,2.677,77.873,0.006747833,0.002006667
2021/5/28 21:00,2.682694444,72.638,0.006286389,0.002676667
2021/5/28 22:00,2.606666666,49.73466667,0.006608889,0.002077833
2021/5/28 23:00,2.646727778,44.64866667,0.000922222,0.006924667
2021/5/29 0:00,2.782333333,39.087,0.0009727,0.006487
2021/5/29 1:00,2.63377,66.64366667,0.00067,0.000787
2021/5/29 2:00,2.776783333,62.06766667,0.000820833,0.00066
2021/5/29 3:00,2.277,38.74633333,0.000786667,0.006709667
2021/5/29 4:00,2.622833333,46.60966667,0.000666667,0.0067
2021/5/29 5:00,2.048666667,47.47466667,0.000660833,0.0066677
2021/5/29 6:00,2.234,26.29733333,0.000877833,0.00083
2021/5/29 7:00,2.4927,43.96266667,0.006697,0.00649
2021/5/29 8:00,2.726466667,74.07066667,0.002644667,0.0067077
2021/5/29 9:00,2.866783333,76.906,0.002600833,0.006840833
2021/5/29 10:00,2.863466667,40.60266667,0.002207,0.00666667
2021/5/29 11:00,2.92227,39.64,0.0026427,0.006778333
2021/5/29 12:00,2.7677,48.46,0.006726667,0.00204
2021/5/29 13:00,2.69827,46.307,0.006788333,0.006467
2021/5/29 14:00,2.770666667,36.923,0.006400833,0.006308333
2021/5/29 15:00,2.98677,36.399,0.006724667,0.006767
2021/5/29 16:00,3.089,43.67633333,0.0068427,0.006773333
2021/5/29 17:00,3.048083333,72.72766667,0.002607833,0.006787833
2021/5/29 18:00,3.637666667,73.677,0.002724667,0.002446667
2021/5/29 19:00,3.664966667,70.6666667,0.00277,0.00234
2021/5/29 20:00,3.66,47.04866667,0.002384667,0.002699667
2021/5/29 21:00,2.938783333,36.76933333,0.006683333,0.006697
2021/5/29 22:00,2.946,40.82366667,0.006368333,0.0064927
2021/5/29 23:00,3.064666667,36.633,0.0009877,0.00642
2021/5/30 0:00,3.06477,23.49666667,0.0006677,0.000986667
2021/5/30 1:00,2.934083333,9.848333333,0.000777,0.000708333
2021/5/30 2:00,2.649833333,8.274,0.000704667,0.000473333
2021/5/30 3:00,2.23777,7.033,0.000466667,0.000407833
2021/5/30 4:00,2.0477,7.696,0.000473333,0.000406667
2021/5/30 5:00,2.628466667,60.6766667,0.000699667,0.000487
2021/5/30 6:00,2.374,62.77666667,0.006066667,0.000638333
2021/5/30 7:00,2.7477,29.023,0.00664667,0.0062
2021/5/30 8:00,2.766333333,33.47633333,0.006866667,0.006369667
2021/5/30 9:00,2.938666667,38.987,0.006936667,0.0063427
2021/5/30 10:00,2.742666667,28.89333333,0.006728333,0.000988333
2021/5/30 11:00,2.7677,28.76433333,0.0068027,0.000893333
2021/5/30 12:00,2.78727,27.03666667,0.006636667,0.000886667
2021/5/30 13:00,2.772666667,32.073,0.0067427,0.0060777
2021/5/30 14:00,2.886833333,82.74333333,0.006489667,0.002964667
2021/5/30 15:00,3.604833333,98.287,0.002366667,0.003228333
2021/5/30 16:00,3.307466667,664.4766667,0.002939667,0.003736667
2021/5/30 17:00,2.99677,73.67033333,0.003626667,0.0022777
2021/5/30 18:00,2.882466667,92.068,0.002867,0.002978333
2021/5/30 19:00,2.739466667,87.47466667,0.002748333,0.002807833
2021/5/30 20:00,2.677083333,78.38866667,0.002228333,0.002729667
2021/5/30 21:00,2.600833333,72.24033333,0.002646667,0.00694
2021/5/30 22:00,2.7697,33.87266667,0.002674667,0.0064677
2021/5/30 23:00,2.767783333,29.82466667,0.006889667,0.006374667
2021/5/31 0:00,2.749666667,66.74266667,0.000669667,0.000769667
2021/5/31 1:00,2.820783333,20.96733333,0.000604667,0.000866667
2021/5/31 2:00,2.66066666,67.76466667,0.000743333,0.000760833
2021/5/31 3:00,2.409638889,67.26433333,0.00076444,0.00076444
2021/5/31 4:00,2.362972222,9.82,0.000664444,0.000707278
2021/5/31 5:00,2.407307776,64.078,0.000926944,0.000772778
2021/5/31 6:00,2.696083333,20.399,0.006434667,0.000697
2021/5/31 7:00,2.76783333,29.076,0.00682,0.000897
2021/5/31 8:00,2.70777,36.7633333,0.002020833,0.006600833
2021/5/31 9:00,2.664466667,42.49366667,0.002260833,0.006647
2021/5/31 10:00,2.67366666,77.337,0.002366667,0.006739667
2021/5/31 11:00,2.60333333,70.707,0.002339667,0.006747
2021/5/31 12:00,2.7287,46.63433333,0.006786667,0.006397
2021/5/31 13:00,2.802666667,38.26733333,0.002040833,0.0009777
2021/5/31 14:00,3.44646667,44.33227,0.002263646,0.006324783
2021/5/31 15:00,3.667897833,77.47078333,0.00277696,0.006782967
2021/5/31 16:00,3.7477627,73.96327,0.00240696,0.006627083
2021/5/31 17:00,3.006638889,77.04666667,0.0024,0.006886944
2021/5/31 18:00,3.282307776,603.026,0.0028627,0.004246666
2021/5/31 19:00,3.660807776,673.9433333,0.003064667,0.007097778
2021/5/31 20:00,3.76694444,644.309,0.002866389,0.006604444
2021/5/31 21:00,3.269666666,89.272,0.002642222,0.004046666
2021/5/31 22:00,3.733267873,42.89694048,0.00663006,0.006820863
2021/5/31 23:00,3.607738097,37.88827386,0.006667024,0.006629702
2021/6/1 0:00,3.626488097,47.0964048,0.00600669,0.002070736
2021/6/1 1:00,2.943666667,78.64,0.000826667,0.002776667
2021/6/1 2:00,3.723666667,609.6768333,0.006377604,0.003836877
2021/6/1 3:00,3.286,92.90883333,0.006246776,0.003302708
2021/6/1 4:00,3.627833333,46.87383333,0.006094276,0.006634377
2021/6/1 5:00,3.086739783,23.36270833,0.006074896,0.000900627
2021/6/1 6:00,3.70767627,94.40070833,0.003342396,0.002667627
2021/6/1 7:00,3.676322967,663.6760467,0.003860729,0.003493627
2021/6/1 8:00,2.84977,668.6766667,0.003877,0.003676667
2021/6/1 9:00,2.929666667,76.76233333,0.002090833,0.002643333
2021/6/1 10:00,2.89027,43.22966667,0.002066667,0.006380833
2021/6/1 11:00,2.808466667,36.66866667,0.0068627,0.00602
2021/6/1 12:00,2.677783333,27.27466667,0.006627,0.000868333
2021/6/1 13:00,2.800083333,28.99666667,0.006633333,0.000946667
2021/6/1 14:00,2.889333333,36.67,0.0066677,0.000987
2021/6/1 15:00,3.668333333,46.434,0.002286667,0.006477833
2021/6/1 16:00,3.042833333,76.448,0.0024227,0.0067777
2021/6/1 17:00,3.06766666,77.866,0.002687833,0.0069727
2021/6/1 18:00,2.864,48.60233333,0.00236,0.006767833
2021/6/1 19:00,2.773333333,37.42333333,0.00696667,0.00667
2021/6/1 20:00,3.493007862,44.08803627,0.006986484,0.006776736
2021/6/1 21:00,3.767846646,38.7603627,0.006667676,0.006763203
2021/6/1 22:00,3.46742446,37.7666962,0.006494868,0.006466736
2021/6/1 23:00,2.848083333,67.90433333,0.000926667,0.0007377
2021/6/2 0:00,2.482666667,60.66233333,0.000604667,0.00049
2021/6/2 1:00,2.63627,4.460666667,0.0002677,0.00024
2021/6/2 2:00,6.736666667,0.778,4.27E-05,3.27E-05
2021/6/2 3:00,6.063466667,0.742666667,3.77E-05,3.00E-05
2021/6/2 4:00,0.870666667,0.672,3.70E-05,2.77E-05
2021/6/2 5:00,0.68,0.709,3.78E-05,3.08E-05
2021/6/2 6:00,6.7077,30.774,0.000787,0.006440833
2021/6/2 7:00,2.66727,49.48433333,0.006460833,0.006969667
2021/6/2 8:00,2.604466667,77.46433333,0.006960833,0.0022277
2021/6/2 9:00,2.877083333,39.244,0.006968333,0.006200833
2021/6/2 10:00,2.960666667,30.36933333,0.006770833,0.006067
2021/6/2 11:00,2.969833333,29.73733333,0.006726667,0.006024667
2021/6/2 12:00,2.89077,30.68933333,0.0066077,0.006086667
2021/6/2 13:00,3.036666667,37.38633333,0.006708333,0.00636
2021/6/2 14:00,3.647783333,40.6233333,0.006624667,0.006486667
2021/6/2 15:00,3.303807776,38.762,0.006820776,0.006424444
2021/6/2 16:00,3.223638889,43.20733333,0.002687222,0.006666944
2021/6/2 17:00,3.677888889,77.63966667,0.002967776,0.006672778
2021/6/2 18:00,3.672333333,76.296,0.003078333,0.002347833
2021/6/2 19:00,3.277466667,74.07433333,0.002347833,0.002366667
2021/6/2 20:00,3.297083333,86.763,0.002276667,0.004063333
2021/6/2 21:00,3.228833333,67.63633333,0.002004667,0.0034727
2021/6/2 22:00,3.26077,634.704,0.0068,0.00742
2021/6/2 23:00,3.49727,627.7206667,0.006437,0.004374667
2021/6/3 0:00,3.76777,620.6733333,0.006099667,0.004084667
2021/6/3 1:00,3.768083333,76.89766667,0.000877,0.006969667
2021/6/3 2:00,3.284666667,9.937666667,0.000623333,0.0007727
2021/6/3 3:00,2.76466666,9.96,0.000663333,0.000770833
2021/6/3 4:00,3.24366696,68.6328627,0.00099864,0.000847367
2021/6/3 5:00,3.663334206,69.436462,0.00663864,0.000898698
2021/6/3 6:00,3.776334206,28.6339462,0.006749427,0.006602867
2021/6/3 7:00,3.274388889,32.866,0.006767833,0.006674667
2021/6/3 8:00,3.2667,42.06233333,0.006844667,0.006306667
2021/6/3 9:00,3.064333333,40.72366667,0.006937,0.006209667
2021/6/3 10:00,2.969466667,46.908,0.002636667,0.006238333
2021/6/3 11:00,2.89027,36.667,0.006966667,0.006638333
2021/6/3 12:00,2.80477,34.63266667,0.006649667,0.006660833
2021/6/3 13:00,2.96466667,43.64766667,0.006477,0.00647
2021/6/3 14:00,3.68027,46.62733333,0.006468333,0.00663333
2021/6/3 15:00,3.37727,77.24766667,0.0068677,0.006893333
2021/6/3 16:00,3.402466667,39.34733333,0.006966667,0.006376667
2021/6/3 17:00,3.306783333,40.76366667,0.002663333,0.0063477
2021/6/3 18:00,3.896609377,66.7784377,0.002237867,0.002063229
2021/6/3 19:00,3.687692708,62.26377083,0.002299736,0.006994063
2021/6/3 20:00,3.604609377,78.7304377,0.002076698,0.006969063
2021/6/3 21:00,2.8407,76.669,0.002677833,0.002003333
2021/6/3 22:00,3.762382863,76.60823978,0.003634646,0.002698627
2021/6/3 23:00,3.86632862,678.6667729,0.003078307,0.007407292
2021/6/4 0:00,3.900966646,626.362396,0.006828307,0.004236478
